[2016-05-06 10:01:15,062][ERROR]【Simcpa Version】: 1.0.0.2
[2016-05-06 12:19:54,343][DEBUG]非强制打印，检查订单号是否存在
[2016-05-06 12:19:54,343][DEBUG]重复id 无需打印：9990, order no: 1, printerid:1
[2016-05-06 12:28:44,421][DEBUG]recv counter: 49, err counter: 0
[2016-05-06 12:28:49,359][DEBUG]正在关闭Reader
[2016-05-06 12:28:49,359][DEBUG]正在关闭writer
[2016-05-06 12:28:49,359][DEBUG]正在shutdown
[2016-05-06 12:28:49,359][DEBUG]正在关闭client
[2016-05-06 12:28:49,359][ERROR]读取网络数据失败,异常信息：一个封锁操作被对 WSACancelBlockingCall 的调用中断。
[2016-05-06 12:28:50,468][DEBUG]1111
[2016-05-06 12:28:50,468][DEBUG]1111
[2016-05-06 12:28:50,468][DEBUG]1111
[2016-05-06 12:28:50,468][DEBUG]1111
[2016-05-06 12:28:50,468][DEBUG]1111
[2016-05-06 12:28:50,468][DEBUG]1111
[2016-05-06 12:28:50,468][DEBUG]1111
[2016-05-06 12:28:50,468][DEBUG]1111
[2016-05-06 12:28:50,468][DEBUG]1111
[2016-05-06 12:28:50,468][DEBUG]1111
[2016-05-06 12:28:50,468][DEBUG]1111
[2016-05-06 12:28:50,468][DEBUG]1111
[2016-05-06 12:28:50,468][DEBUG]1111
[2016-05-06 12:28:50,468][DEBUG]1111
[2016-05-06 12:28:50,468][DEBUG]1111
[2016-05-06 12:28:50,468][DEBUG]1111
[2016-05-06 12:28:50,468][DEBUG]1111
[2016-05-06 12:28:50,468][DEBUG]1111
[2016-05-06 12:28:50,468][DEBUG]1111
[2016-05-06 12:28:50,468][DEBUG]1111
[2016-05-06 12:28:50,468][DEBUG]1111
[2016-05-06 12:28:50,468][DEBUG]1111
[2016-05-06 12:28:50,468][DEBUG]1111
[2016-05-06 12:28:50,468][DEBUG]1111
[2016-05-06 12:28:50,468][DEBUG]1111
[2016-05-06 12:28:50,468][DEBUG]1111
[2016-05-06 12:28:50,468][DEBUG]1111
[2016-05-06 12:28:50,468][DEBUG]1111
[2016-05-06 12:28:50,468][DEBUG]13902
[2016-05-06 12:28:50,468][DEBUG]13912
[2016-05-06 12:28:50,468][DEBUG]5912
[2016-05-06 12:28:50,468][DEBUG]6912
[2016-05-06 12:28:50,468][DEBUG]143032
[2016-05-06 12:28:50,468][DEBUG]13822
[2016-05-06 12:28:50,468][DEBUG]1111
[2016-05-06 12:28:50,468][DEBUG]1111
[2016-05-06 12:28:50,468][DEBUG]1111
[2016-05-06 12:28:50,468][DEBUG]1111
[2016-05-06 12:28:50,468][DEBUG]184176
[2016-05-06 12:28:50,468][DEBUG]184177
[2016-05-06 12:28:50,468][DEBUG]184178
[2016-05-06 12:28:50,468][DEBUG]184179
[2016-05-06 12:28:50,468][DEBUG]184180
[2016-05-06 12:28:50,468][DEBUG]184182
[2016-05-06 12:28:50,468][DEBUG]184183
[2016-05-06 12:28:50,468][DEBUG]184184
[2016-05-06 12:28:50,468][DEBUG]9988
[2016-05-06 12:28:50,468][DEBUG]9990
[2016-05-06 12:28:50,468][DEBUG]0
[2016-05-06 12:28:50,468][DEBUG]0
[2016-05-06 12:28:50,468][DEBUG]0
[2016-05-06 12:29:04,593][DEBUG]接收到消息：（打印）请求，执行打印中，票据个数:1
[2016-05-06 12:29:06,093][DEBUG]really print over: 1
[2016-05-06 12:32:19,593][ERROR]【Simcpa Version】: 1.0.0.2
[2016-05-06 12:32:29,421][DEBUG]1111
[2016-05-06 12:32:29,421][DEBUG]1111
[2016-05-06 12:32:29,421][DEBUG]1111
[2016-05-06 12:32:29,421][DEBUG]1111
[2016-05-06 12:32:29,421][DEBUG]1111
[2016-05-06 12:32:29,421][DEBUG]1111
[2016-05-06 12:32:29,421][DEBUG]1111
[2016-05-06 12:32:29,421][DEBUG]1111
[2016-05-06 12:32:29,421][DEBUG]1111
[2016-05-06 12:32:29,421][DEBUG]1111
[2016-05-06 12:32:29,421][DEBUG]1111
[2016-05-06 12:32:29,421][DEBUG]1111
[2016-05-06 12:32:29,421][DEBUG]1111
[2016-05-06 12:32:29,421][DEBUG]1111
[2016-05-06 12:32:29,421][DEBUG]1111
[2016-05-06 12:32:29,421][DEBUG]1111
[2016-05-06 12:32:29,421][DEBUG]1111
[2016-05-06 12:32:29,421][DEBUG]1111
[2016-05-06 12:32:29,421][DEBUG]1111
[2016-05-06 12:32:29,421][DEBUG]1111
[2016-05-06 12:32:29,421][DEBUG]1111
[2016-05-06 12:32:29,421][DEBUG]1111
[2016-05-06 12:32:29,421][DEBUG]1111
[2016-05-06 12:32:29,421][DEBUG]1111
[2016-05-06 12:32:29,421][DEBUG]1111
[2016-05-06 12:32:29,421][DEBUG]1111
[2016-05-06 12:32:29,421][DEBUG]1111
[2016-05-06 12:32:29,421][DEBUG]1111
[2016-05-06 12:32:29,421][DEBUG]13902
[2016-05-06 12:32:29,421][DEBUG]13912
[2016-05-06 12:32:29,421][DEBUG]5912
[2016-05-06 12:32:29,421][DEBUG]6912
[2016-05-06 12:32:29,421][DEBUG]143032
[2016-05-06 12:32:29,421][DEBUG]13822
[2016-05-06 12:32:29,421][DEBUG]1111
[2016-05-06 12:32:29,421][DEBUG]1111
[2016-05-06 12:32:29,421][DEBUG]1111
[2016-05-06 12:32:29,421][DEBUG]1111
[2016-05-06 12:32:29,421][DEBUG]184176
[2016-05-06 12:32:29,421][DEBUG]184177
[2016-05-06 12:32:29,421][DEBUG]184178
[2016-05-06 12:32:29,421][DEBUG]184179
[2016-05-06 12:32:29,421][DEBUG]184180
[2016-05-06 12:32:29,421][DEBUG]184182
[2016-05-06 12:32:29,421][DEBUG]184183
[2016-05-06 12:32:29,421][DEBUG]184184
[2016-05-06 12:33:13,609][ERROR]【Simcpa Version】: 1.0.0.2
[2016-05-06 12:33:14,671][DEBUG]数据库为空
[2016-05-06 12:33:24,265][DEBUG]数据库为空
[2016-05-06 12:34:06,781][ERROR]【Simcpa Version】: 1.0.0.2
[2016-05-06 12:34:10,781][DEBUG]数据库已经存在: E:\Andrew\打印机\Projects\Simcpa\Simcpa\Simcpa\bin\Debug\Data\Simcpa.mdb
[2016-05-06 12:34:11,078][ERROR]创建数据库表 出错：表 'Simcpa' 已存在。
[2016-05-06 12:34:11,125][DEBUG]正在同步打印机配置信息
[2016-05-06 12:34:11,265][DEBUG]同步打印机配置信息完成
[2016-05-06 12:34:11,265][DEBUG]Load ok !
[2016-05-06 12:34:11,343][DEBUG]printer info received response
[2016-05-06 12:34:43,765][DEBUG]打印任务完成成功
[2016-05-06 12:34:43,765][DEBUG]非强制打印，检查订单号是否存在
[2016-05-06 12:34:43,765][DEBUG]driver printer gonna print
[2016-05-06 12:34:43,781][DEBUG]really print over: 1
[2016-05-06 12:34:45,687][DEBUG]打印任务完成成功
[2016-05-06 12:34:45,781][DEBUG]order id: 1, order no: 1, printer id: 1 print OK
[2016-05-06 12:34:47,718][DEBUG]打印任务完成成功
[2016-05-06 12:37:36,656][DEBUG]非强制打印，检查订单号是否存在
[2016-05-06 12:37:36,656][DEBUG]重复id 无需打印：1, order no: 1, printerid:1
[2016-05-06 12:37:53,250][DEBUG]非强制打印，检查订单号是否存在
[2016-05-06 12:37:53,250][DEBUG]重复id 无需打印：1, order no: 1, printerid:1
[2016-05-06 12:38:00,812][DEBUG]recv counter: 8, err counter: 0
[2016-05-06 12:38:05,734][DEBUG]正在关闭Reader
[2016-05-06 12:38:05,734][DEBUG]正在关闭writer
[2016-05-06 12:38:05,734][DEBUG]正在shutdown
[2016-05-06 12:38:05,734][DEBUG]正在关闭client
[2016-05-06 12:38:05,734][ERROR]读取网络数据失败,异常信息：一个封锁操作被对 WSACancelBlockingCall 的调用中断。
[2016-05-06 12:38:06,796][DEBUG]1111
[2016-05-06 12:38:06,796][DEBUG]1111
[2016-05-06 12:38:06,796][DEBUG]1111
[2016-05-06 12:38:06,796][DEBUG]1111
[2016-05-06 12:38:06,796][DEBUG]1111
[2016-05-06 12:38:06,796][DEBUG]1111
[2016-05-06 12:38:06,796][DEBUG]1111
[2016-05-06 12:38:06,796][DEBUG]1111
[2016-05-06 12:38:06,796][DEBUG]1111
[2016-05-06 12:38:06,796][DEBUG]1111
[2016-05-06 12:38:06,796][DEBUG]1111
[2016-05-06 12:38:06,796][DEBUG]1111
[2016-05-06 12:38:06,796][DEBUG]1111
[2016-05-06 12:38:06,796][DEBUG]1111
[2016-05-06 12:38:06,796][DEBUG]1111
[2016-05-06 12:38:06,796][DEBUG]1111
[2016-05-06 12:38:06,796][DEBUG]1111
[2016-05-06 12:38:06,796][DEBUG]1111
[2016-05-06 12:38:06,796][DEBUG]1111
[2016-05-06 12:38:06,796][DEBUG]1111
[2016-05-06 12:38:06,796][DEBUG]1111
[2016-05-06 12:38:06,796][DEBUG]1111
[2016-05-06 12:38:06,796][DEBUG]1111
[2016-05-06 12:38:06,796][DEBUG]1111
[2016-05-06 12:38:06,796][DEBUG]1111
[2016-05-06 12:38:06,796][DEBUG]1111
[2016-05-06 12:38:06,796][DEBUG]1111
[2016-05-06 12:38:06,796][DEBUG]1111
[2016-05-06 12:38:06,796][DEBUG]13902
[2016-05-06 12:38:06,796][DEBUG]13912
[2016-05-06 12:38:06,796][DEBUG]5912
[2016-05-06 12:38:06,796][DEBUG]6912
[2016-05-06 12:38:06,796][DEBUG]143032
[2016-05-06 12:38:06,796][DEBUG]13822
[2016-05-06 12:38:06,796][DEBUG]1111
[2016-05-06 12:38:06,796][DEBUG]1111
[2016-05-06 12:38:06,796][DEBUG]1111
[2016-05-06 12:38:06,796][DEBUG]1111
[2016-05-06 12:38:06,796][DEBUG]184176
[2016-05-06 12:38:06,796][DEBUG]184177
[2016-05-06 12:38:06,796][DEBUG]184178
[2016-05-06 12:38:06,796][DEBUG]184179
[2016-05-06 12:38:06,796][DEBUG]184180
[2016-05-06 12:38:06,796][DEBUG]184182
[2016-05-06 12:38:06,796][DEBUG]184183
[2016-05-06 12:38:06,796][DEBUG]184184
[2016-05-06 12:38:06,796][DEBUG]1
[2016-05-06 12:38:06,796][DEBUG]0
[2016-05-06 12:38:06,796][DEBUG]0
[2016-05-06 12:43:20,156][ERROR]【Simcpa Version】: 1.0.0.2
[2016-05-06 12:43:22,281][DEBUG]1111
[2016-05-06 12:43:22,328][DEBUG]1111
[2016-05-06 12:43:22,328][DEBUG]1111
[2016-05-06 12:43:22,328][DEBUG]1111
[2016-05-06 12:43:22,328][DEBUG]1111
[2016-05-06 12:43:22,328][DEBUG]1111
[2016-05-06 12:43:22,328][DEBUG]1111
[2016-05-06 12:43:22,328][DEBUG]1111
[2016-05-06 12:43:22,328][DEBUG]1111
[2016-05-06 12:43:22,328][DEBUG]1111
[2016-05-06 12:43:22,328][DEBUG]1111
[2016-05-06 12:43:22,328][DEBUG]1111
[2016-05-06 12:43:22,328][DEBUG]1111
[2016-05-06 12:43:22,328][DEBUG]1111
[2016-05-06 12:43:22,328][DEBUG]1111
[2016-05-06 12:43:22,328][DEBUG]1111
[2016-05-06 12:43:22,328][DEBUG]1111
[2016-05-06 12:43:22,328][DEBUG]1111
[2016-05-06 12:43:22,328][DEBUG]1111
[2016-05-06 12:43:22,328][DEBUG]1111
[2016-05-06 12:43:22,328][DEBUG]1111
[2016-05-06 12:43:22,328][DEBUG]1111
[2016-05-06 12:43:22,328][DEBUG]1111
[2016-05-06 12:43:22,328][DEBUG]1111
[2016-05-06 12:43:22,328][DEBUG]1111
[2016-05-06 12:43:22,328][DEBUG]1111
[2016-05-06 12:43:22,328][DEBUG]1111
[2016-05-06 12:43:22,328][DEBUG]1111
[2016-05-06 12:43:22,328][DEBUG]13902
[2016-05-06 12:43:22,328][DEBUG]13912
[2016-05-06 12:43:22,328][DEBUG]5912
[2016-05-06 12:43:22,328][DEBUG]6912
[2016-05-06 12:43:22,328][DEBUG]143032
[2016-05-06 12:43:22,328][DEBUG]13822
[2016-05-06 12:43:22,328][DEBUG]1111
[2016-05-06 12:43:22,328][DEBUG]1111
[2016-05-06 12:43:22,328][DEBUG]1111
[2016-05-06 12:43:22,328][DEBUG]1111
[2016-05-06 12:43:22,328][DEBUG]184176
[2016-05-06 12:43:22,328][DEBUG]184177
[2016-05-06 12:43:22,328][DEBUG]184178
[2016-05-06 12:43:22,328][DEBUG]184179
[2016-05-06 12:43:22,343][DEBUG]184180
[2016-05-06 12:43:22,343][DEBUG]184182
[2016-05-06 12:43:22,343][DEBUG]184183
[2016-05-06 12:43:22,343][DEBUG]184184
[2016-05-06 12:43:25,156][DEBUG]1111
[2016-05-06 12:43:25,156][DEBUG]1111
[2016-05-06 12:43:25,156][DEBUG]1111
[2016-05-06 12:43:25,156][DEBUG]1111
[2016-05-06 12:43:25,156][DEBUG]1111
[2016-05-06 12:43:25,156][DEBUG]1111
[2016-05-06 12:43:25,156][DEBUG]1111
[2016-05-06 12:43:25,156][DEBUG]1111
[2016-05-06 12:43:25,156][DEBUG]1111
[2016-05-06 12:43:25,156][DEBUG]1111
[2016-05-06 12:43:25,156][DEBUG]1111
[2016-05-06 12:43:25,156][DEBUG]1111
[2016-05-06 12:43:25,156][DEBUG]1111
[2016-05-06 12:43:25,156][DEBUG]1111
[2016-05-06 12:43:25,156][DEBUG]1111
[2016-05-06 12:43:25,156][DEBUG]1111
[2016-05-06 12:43:25,156][DEBUG]1111
[2016-05-06 12:43:25,156][DEBUG]1111
[2016-05-06 12:43:25,156][DEBUG]1111
[2016-05-06 12:43:25,156][DEBUG]1111
[2016-05-06 12:43:25,156][DEBUG]1111
[2016-05-06 12:43:25,156][DEBUG]1111
[2016-05-06 12:43:25,156][DEBUG]1111
[2016-05-06 12:43:25,156][DEBUG]1111
[2016-05-06 12:43:25,156][DEBUG]1111
[2016-05-06 12:43:25,156][DEBUG]1111
[2016-05-06 12:43:25,156][DEBUG]1111
[2016-05-06 12:43:25,156][DEBUG]1111
[2016-05-06 12:43:25,156][DEBUG]13902
[2016-05-06 12:43:25,156][DEBUG]13912
[2016-05-06 12:43:25,156][DEBUG]5912
[2016-05-06 12:43:25,156][DEBUG]6912
[2016-05-06 12:43:25,156][DEBUG]143032
[2016-05-06 12:43:25,156][DEBUG]13822
[2016-05-06 12:43:25,156][DEBUG]1111
[2016-05-06 12:43:25,156][DEBUG]1111
[2016-05-06 12:43:25,156][DEBUG]1111
[2016-05-06 12:43:25,156][DEBUG]1111
[2016-05-06 12:43:25,156][DEBUG]184176
[2016-05-06 12:43:25,156][DEBUG]184177
[2016-05-06 12:43:25,156][DEBUG]184178
[2016-05-06 12:43:25,156][DEBUG]184179
[2016-05-06 12:43:25,156][DEBUG]184180
[2016-05-06 12:43:25,156][DEBUG]184182
[2016-05-06 12:43:25,156][DEBUG]184183
[2016-05-06 12:43:25,156][DEBUG]184184
[2016-05-06 12:43:36,125][ERROR]获取订单数据 出错：对象关闭时，不允许操作。
[2016-05-06 12:44:15,453][DEBUG]数据库为空
[2016-05-06 12:44:32,812][ERROR]【Simcpa Version】: 1.0.0.2
[2016-05-06 12:44:34,093][DEBUG]1111
[2016-05-06 12:44:34,109][DEBUG]1111
[2016-05-06 12:44:34,109][DEBUG]1111
[2016-05-06 12:44:34,109][DEBUG]1111
[2016-05-06 12:44:34,109][DEBUG]1111
[2016-05-06 12:44:34,109][DEBUG]1111
[2016-05-06 12:44:34,109][DEBUG]1111
[2016-05-06 12:44:34,109][DEBUG]1111
[2016-05-06 12:44:34,109][DEBUG]1111
[2016-05-06 12:44:34,109][DEBUG]1111
[2016-05-06 12:44:34,109][DEBUG]1111
[2016-05-06 12:44:34,109][DEBUG]1111
[2016-05-06 12:44:34,109][DEBUG]1111
[2016-05-06 12:44:34,109][DEBUG]1111
[2016-05-06 12:44:34,109][DEBUG]1111
[2016-05-06 12:44:34,109][DEBUG]1111
[2016-05-06 12:44:34,109][DEBUG]1111
[2016-05-06 12:44:34,109][DEBUG]1111
[2016-05-06 12:44:34,109][DEBUG]1111
[2016-05-06 12:44:34,109][DEBUG]1111
[2016-05-06 12:44:34,109][DEBUG]1111
[2016-05-06 12:44:34,109][DEBUG]1111
[2016-05-06 12:44:34,109][DEBUG]1111
[2016-05-06 12:44:34,109][DEBUG]1111
[2016-05-06 12:44:34,109][DEBUG]1111
[2016-05-06 12:44:34,109][DEBUG]1111
[2016-05-06 12:44:34,109][DEBUG]1111
[2016-05-06 12:44:34,109][DEBUG]1111
[2016-05-06 12:44:34,109][DEBUG]13902
[2016-05-06 12:44:34,109][DEBUG]13912
[2016-05-06 12:44:34,109][DEBUG]5912
[2016-05-06 12:44:34,109][DEBUG]6912
[2016-05-06 12:44:34,109][DEBUG]143032
[2016-05-06 12:44:34,109][DEBUG]13822
[2016-05-06 12:44:34,109][DEBUG]1111
[2016-05-06 12:44:34,109][DEBUG]1111
[2016-05-06 12:44:34,109][DEBUG]1111
[2016-05-06 12:44:34,109][DEBUG]1111
[2016-05-06 12:44:34,109][DEBUG]184176
[2016-05-06 12:44:34,109][DEBUG]184177
[2016-05-06 12:44:34,109][DEBUG]184178
[2016-05-06 12:44:34,109][DEBUG]184179
[2016-05-06 12:44:34,109][DEBUG]184180
[2016-05-06 12:44:34,109][DEBUG]184182
[2016-05-06 12:44:34,109][DEBUG]184183
[2016-05-06 12:44:34,109][DEBUG]184184
[2016-05-06 12:45:47,359][ERROR]【Simcpa Version】: 1.0.0.2
[2016-05-06 12:45:48,828][DEBUG]1111
[2016-05-06 12:45:48,875][DEBUG]1111
[2016-05-06 12:45:48,875][DEBUG]1111
[2016-05-06 12:45:48,875][DEBUG]1111
[2016-05-06 12:45:48,875][DEBUG]1111
[2016-05-06 12:45:48,875][DEBUG]1111
[2016-05-06 12:45:48,875][DEBUG]1111
[2016-05-06 12:45:48,875][DEBUG]1111
[2016-05-06 12:45:48,875][DEBUG]1111
[2016-05-06 12:45:48,875][DEBUG]1111
[2016-05-06 12:45:48,875][DEBUG]1111
[2016-05-06 12:45:48,875][DEBUG]1111
[2016-05-06 12:45:48,875][DEBUG]1111
[2016-05-06 12:45:48,875][DEBUG]1111
[2016-05-06 12:45:48,875][DEBUG]1111
[2016-05-06 12:45:48,875][DEBUG]1111
[2016-05-06 12:45:48,875][DEBUG]1111
[2016-05-06 12:45:48,875][DEBUG]1111
[2016-05-06 12:45:48,875][DEBUG]1111
[2016-05-06 12:45:48,875][DEBUG]1111
[2016-05-06 12:45:48,875][DEBUG]1111
[2016-05-06 12:45:48,875][DEBUG]1111
[2016-05-06 12:45:48,875][DEBUG]1111
[2016-05-06 12:45:48,875][DEBUG]1111
[2016-05-06 12:45:48,875][DEBUG]1111
[2016-05-06 12:45:48,875][DEBUG]1111
[2016-05-06 12:45:48,875][DEBUG]1111
[2016-05-06 12:45:48,875][DEBUG]1111
[2016-05-06 12:45:48,875][DEBUG]13902
[2016-05-06 12:45:48,875][DEBUG]13912
[2016-05-06 12:45:48,875][DEBUG]5912
[2016-05-06 12:45:48,875][DEBUG]6912
[2016-05-06 12:45:48,875][DEBUG]143032
[2016-05-06 12:45:48,875][DEBUG]13822
[2016-05-06 12:45:48,875][DEBUG]1111
[2016-05-06 12:45:48,875][DEBUG]1111
[2016-05-06 12:45:48,875][DEBUG]1111
[2016-05-06 12:45:48,875][DEBUG]1111
[2016-05-06 12:45:48,875][DEBUG]184176
[2016-05-06 12:45:48,875][DEBUG]184177
[2016-05-06 12:45:48,875][DEBUG]184178
[2016-05-06 12:45:48,875][DEBUG]184179
[2016-05-06 12:45:48,875][DEBUG]184180
[2016-05-06 12:45:48,875][DEBUG]184182
[2016-05-06 12:45:48,875][DEBUG]184183
[2016-05-06 12:45:48,875][DEBUG]184184
[2016-05-06 12:46:05,921][DEBUG]数据库为空
[2016-05-06 12:46:28,843][ERROR]【Simcpa Version】: 1.0.0.2
[2016-05-06 12:46:30,984][DEBUG]1111
[2016-05-06 12:46:31,015][DEBUG]1111
[2016-05-06 12:46:31,015][DEBUG]1111
[2016-05-06 12:46:31,015][DEBUG]1111
[2016-05-06 12:46:31,015][DEBUG]1111
[2016-05-06 12:46:31,015][DEBUG]1111
[2016-05-06 12:46:31,015][DEBUG]1111
[2016-05-06 12:46:31,015][DEBUG]1111
[2016-05-06 12:46:31,015][DEBUG]1111
[2016-05-06 12:46:31,015][DEBUG]1111
[2016-05-06 12:46:31,015][DEBUG]1111
[2016-05-06 12:46:31,015][DEBUG]1111
[2016-05-06 12:46:31,015][DEBUG]1111
[2016-05-06 12:46:31,015][DEBUG]1111
[2016-05-06 12:46:31,015][DEBUG]1111
[2016-05-06 12:46:31,015][DEBUG]1111
[2016-05-06 12:46:31,015][DEBUG]1111
[2016-05-06 12:46:31,015][DEBUG]1111
[2016-05-06 12:46:31,015][DEBUG]1111
[2016-05-06 12:46:31,015][DEBUG]1111
[2016-05-06 12:46:31,015][DEBUG]1111
[2016-05-06 12:46:31,015][DEBUG]1111
[2016-05-06 12:46:31,015][DEBUG]1111
[2016-05-06 12:46:31,015][DEBUG]1111
[2016-05-06 12:46:31,015][DEBUG]1111
[2016-05-06 12:46:31,015][DEBUG]1111
[2016-05-06 12:46:31,015][DEBUG]1111
[2016-05-06 12:46:31,015][DEBUG]1111
[2016-05-06 12:46:31,015][DEBUG]13902
[2016-05-06 12:46:31,015][DEBUG]13912
[2016-05-06 12:46:31,015][DEBUG]5912
[2016-05-06 12:46:31,015][DEBUG]6912
[2016-05-06 12:46:31,015][DEBUG]143032
[2016-05-06 12:46:31,015][DEBUG]13822
[2016-05-06 12:46:31,015][DEBUG]1111
[2016-05-06 12:46:31,015][DEBUG]1111
[2016-05-06 12:46:31,015][DEBUG]1111
[2016-05-06 12:46:31,015][DEBUG]1111
[2016-05-06 12:46:31,015][DEBUG]184176
[2016-05-06 12:46:31,015][DEBUG]184177
[2016-05-06 12:46:31,015][DEBUG]184178
[2016-05-06 12:46:31,015][DEBUG]184179
[2016-05-06 12:46:31,015][DEBUG]184180
[2016-05-06 12:46:31,015][DEBUG]184182
[2016-05-06 12:46:31,015][DEBUG]184183
[2016-05-06 12:46:31,015][DEBUG]184184
[2016-05-06 12:48:49,640][DEBUG]数据库为空
[2016-05-06 12:50:35,265][ERROR]【Simcpa Version】: 1.0.0.2
[2016-05-06 12:50:52,625][DEBUG]数据库为空
[2016-05-06 12:51:23,156][ERROR]【Simcpa Version】: 1.0.0.2
[2016-05-06 12:51:25,296][DEBUG]数据库已经存在: E:\Andrew\打印机\Projects\Simcpa\Simcpa\Simcpa\bin\Debug\Data\Simcpa.mdb
[2016-05-06 12:51:25,375][ERROR]创建数据库表 出错：表 'Simcpa' 已存在。
[2016-05-06 12:51:25,406][DEBUG]正在同步打印机配置信息
[2016-05-06 12:51:25,546][DEBUG]同步打印机配置信息完成
[2016-05-06 12:51:25,546][DEBUG]Load ok !
[2016-05-06 12:51:25,625][DEBUG]printer info received response
[2016-05-06 12:57:20,593][DEBUG]打印任务完成成功
[2016-05-06 12:57:20,593][DEBUG]非强制打印，检查订单号是否存在
[2016-05-06 12:57:20,593][DEBUG]driver printer gonna print
[2016-05-06 12:57:20,625][DEBUG]really print over: 1
[2016-05-06 12:57:22,484][DEBUG]打印任务完成成功
[2016-05-06 12:57:22,578][DEBUG]order id: 2, order no: 1, printer id: 1 print OK
[2016-05-06 12:57:23,843][DEBUG]打印任务完成成功
[2016-05-06 12:57:35,421][DEBUG]非强制打印，检查订单号是否存在
[2016-05-06 12:57:35,421][DEBUG]重复id 无需打印：2, order no: 1, printerid:1
[2016-05-06 12:57:40,375][DEBUG]非强制打印，检查订单号是否存在
[2016-05-06 12:57:40,375][DEBUG]重复id 无需打印：2, order no: 1, printerid:1
[2016-05-06 12:57:51,421][DEBUG]recv counter: 28, err counter: 0
[2016-05-06 12:57:56,343][DEBUG]正在关闭Reader
[2016-05-06 12:57:56,343][DEBUG]正在关闭writer
[2016-05-06 12:57:56,343][DEBUG]正在shutdown
[2016-05-06 12:57:56,343][DEBUG]正在关闭client
[2016-05-06 12:57:56,343][ERROR]读取网络数据失败,异常信息：一个封锁操作被对 WSACancelBlockingCall 的调用中断。
[2016-05-06 12:58:10,671][DEBUG]2
[2016-05-06 12:58:10,671][DEBUG]0
[2016-05-06 12:58:10,671][DEBUG]0
[2016-05-06 12:58:21,390][DEBUG]接收到消息：（打印）请求，执行打印中，票据个数:1
[2016-05-06 12:58:21,390][DEBUG]really print over: 1
[2016-05-06 13:54:35,296][ERROR]【Simcpa Version】: 1.0.0.2
[2016-05-06 13:55:03,125][DEBUG]数据库已经存在: E:\Andrew\打印机\Projects\Simcpa\Simcpa\Simcpa\bin\Debug\Data\Simcpa.mdb
[2016-05-06 13:55:03,343][ERROR]创建数据库表 出错：表 'Simcpa' 已存在。
[2016-05-06 13:55:03,390][DEBUG]正在同步打印机配置信息
[2016-05-06 13:55:03,734][DEBUG]同步打印机配置信息完成
[2016-05-06 13:55:03,734][DEBUG]Load ok !
[2016-05-06 13:55:03,828][DEBUG]printer info received response
[2016-05-06 13:55:40,953][DEBUG]打印任务完成成功
[2016-05-06 13:55:51,359][DEBUG]打印任务完成成功
[2016-05-06 13:55:51,359][DEBUG]非强制打印，检查订单号是否存在
[2016-05-06 13:55:51,359][DEBUG]driver printer gonna print
[2016-05-06 13:55:51,437][DEBUG]really print over: 1
[2016-05-06 13:55:52,828][DEBUG]打印任务完成成功
[2016-05-06 13:55:52,937][DEBUG]order id: 3, order no: 1, printer id: 1 print OK
[2016-05-06 13:55:54,906][DEBUG]打印任务完成成功
[2016-05-06 13:55:57,781][DEBUG]打印任务完成成功
[2016-05-06 13:56:05,468][DEBUG]非强制打印，检查订单号是否存在
[2016-05-06 13:56:05,468][DEBUG]重复id 无需打印：3, order no: 1, printerid:1
[2016-05-06 13:56:10,359][DEBUG]打印任务完成成功
[2016-05-06 13:56:13,250][DEBUG]非强制打印，检查订单号是否存在
[2016-05-06 13:56:13,250][DEBUG]重复id 无需打印：3, order no: 1, printerid:1
[2016-05-06 13:56:14,593][DEBUG]打印任务完成成功
[2016-05-06 13:56:22,687][DEBUG]非强制打印，检查订单号是否存在
[2016-05-06 13:56:22,687][DEBUG]重复id 无需打印：3, order no: 1, printerid:1
[2016-05-06 13:56:25,390][DEBUG]非强制打印，检查订单号是否存在
[2016-05-06 13:56:25,390][DEBUG]重复id 无需打印：3, order no: 1, printerid:1
[2016-05-06 13:56:28,000][DEBUG]非强制打印，检查订单号是否存在
[2016-05-06 13:56:28,000][DEBUG]重复id 无需打印：3, order no: 1, printerid:1
[2016-05-06 13:56:30,515][DEBUG]非强制打印，检查订单号是否存在
[2016-05-06 13:56:30,515][DEBUG]重复id 无需打印：3, order no: 1, printerid:1
[2016-05-06 13:58:23,046][ERROR]【Simcpa Version】: 1.0.0.2
[2016-05-06 13:58:33,703][DEBUG]1111
[2016-05-06 13:58:33,703][DEBUG]1111
[2016-05-06 13:58:33,703][DEBUG]1111
[2016-05-06 13:58:33,703][DEBUG]1111
[2016-05-06 13:58:33,703][DEBUG]1111
[2016-05-06 13:58:33,703][DEBUG]1111
[2016-05-06 13:58:33,703][DEBUG]1111
[2016-05-06 13:58:33,703][DEBUG]1111
[2016-05-06 13:58:33,703][DEBUG]1111
[2016-05-06 13:58:33,703][DEBUG]1111
[2016-05-06 13:58:33,703][DEBUG]1111
[2016-05-06 13:58:33,703][DEBUG]1111
[2016-05-06 13:58:33,703][DEBUG]1111
[2016-05-06 13:58:33,703][DEBUG]1111
[2016-05-06 13:58:33,703][DEBUG]1111
[2016-05-06 13:58:33,703][DEBUG]1111
[2016-05-06 13:58:33,703][DEBUG]1111
[2016-05-06 13:58:33,703][DEBUG]1111
[2016-05-06 13:58:33,703][DEBUG]1111
[2016-05-06 13:58:33,703][DEBUG]1111
